id,name,type_info,geometry
3961904109,Wittstocker Straße,bus,POINT (13.328593 52.5303469)
3963593186,U Eisenacher Straße,bus,POINT (13.3524137 52.4897135)
3964527519,DRK-Kliniken Westend,bus,POINT (13.2764496 52.5186386)
3964527521,Dahrendorfzeile,bus,POINT (13.2886264 52.5351924)
3964527523,Eosanderstraße,bus,POINT (13.3039169 52.5181737)
3964527525,Goebelplatz,bus,POINT (13.2799215 52.5381162)
3964527528,Habermannzeile,bus,POINT (13.2911647 52.5393824)
3964527532,Heidereuterstraße,bus,POINT (13.2080265 52.5286103)
3964527534,Hofackerzeile,bus,POINT (13.2908478 52.5371142)
3964527536,Kastanienallee,bus,POINT (13.2723339 52.5193816)
3964527538,Kirschenallee,bus,POINT (13.2669103 52.5203592)
3964527540,Klausenerplatz,bus,POINT (13.2921453 52.5191317)
3964527542,Königin-Elisabeth-Straße/Spandauer Damm,bus,POINT (13.2803835 52.517972)
3964527546,Luisenplatz/Schloss Charlottenburg,bus,POINT (13.2995929 52.519171)
3964527550,Meiningenallee,bus,POINT (13.2597226 52.5217636)
3964527552,Motorradwerk,bus,POINT (13.2228507 52.5370497)
3964527554,Park Ruhwald,bus,POINT (13.2563633 52.522363)
3964527556,Polizeidirektion 2,bus,POINT (13.2284637 52.5282455)
3964527958,Popitzweg,bus,POINT (13.2792577 52.5368572)
3964527960,Quellweg,bus,POINT (13.2680204 52.5365869)
3964527962,Ruhlebener Straße/Grunewaldstraße,bus,POINT (13.2043546 52.5302956)
3964527965,Schaltwerk,bus,POINT (13.2528951 52.5376218)
3964527967,Schloss Charlottenburg,bus,POINT (13.2962798 52.5188246)
3964527969,Siedlung Haselhorst,bus,POINT (13.2356559 52.5418151)
3964527971,Spandauer Damm/Reichsstraße,bus,POINT (13.2501073 52.5236317)
3964527973,Tiefwerderweg,bus,POINT (13.2070978 52.5260132)
3964527975,Toeplerstraße/Halemweg,bus,POINT (13.2867196 52.5380291)
3964527977,U Altstadt Spandau,bus,POINT (13.2070103 52.5389525)
3964527979,U Halemweg,bus,POINT (13.28676 52.5366056)
3964527985,U Paulsternstraße,bus,POINT (13.2487378 52.5379649)
3964527988,U Richard-Wagner-Platz,bus,POINT (13.3060406 52.5174949)
3964527992,U Rohrdamm,bus,POINT (13.2612818 52.5369561)
3964527996,U Ruhleben,bus,POINT (13.2418299 52.525802)
3964527999,U Zitadelle,bus,POINT (13.218657 52.5371864)
3964528001,Warburgzeile,bus,POINT (13.3113098 52.5158342)
3965486273,Klaustaler Straße,bus,POINT (13.4219552 52.5732957)
3965486275,Sredzkistraße,bus,POINT (13.4124048 52.5378)
3965486277,U Senefelderplatz,bus,POINT (13.4128932 52.5329413)
3973097771,Am Omnibushof,bus,POINT (13.1854039 52.5167205)
3975290128,Reimerweg,bus,POINT (13.1547196 52.5218832)
3976479148,Haubachstraße,bus,POINT (13.3009853 52.5151736)
3976479150,Havelberger Straße,bus,POINT (13.3475511 52.5309759)
3976479153,Seelingstraße,bus,POINT (13.2963112 52.5157333)
3977742455,Aristide-Briand-Brücke,bus,POINT (13.3066932 52.5547487)
3977742457,Kapweg,bus,POINT (13.3311418 52.5628926)
3977742460,Robert-Schuman-Brücke,bus,POINT (13.308645 52.5567964)
3977742461,Luxemburger Straße,bus,POINT (13.3547637 52.5439104)
3977742464,Ollenhauerstraße,bus,POINT (13.3266674 52.5644409)
3977742465,Otawistraße,bus,POINT (13.3371005 52.5524447)
3977742467,Rathaus Wedding,bus,POINT (13.3567849 52.547658)
3977742469,S+U Westhafen,bus,POINT (13.3436153 52.5360875)
3977742472,Türkenstraße,bus,POINT (13.3467317 52.5533753)
3977742483,U Rehberge,bus,POINT (13.3412993 52.5565663)
3977742485,Von-der-Gablentz-Straße,bus,POINT (13.3283333 52.5650609)
3977742487,Zentraler Festplatz,bus,POINT (13.3049474 52.5526386)
3977892017,Gartenfeld,bus,POINT (13.2474635 52.5482863)
3977892021,Kamener Weg,bus,POINT (13.2781312 52.5757408)
3977892023,Maienwerderweg,bus,POINT (13.2543844 52.5616041)
3977892025,Mescheder Weg,bus,POINT (13.2896253 52.5755553)
3977892028,Neheimer Straße,bus,POINT (13.273056 52.5758219)
3977892034,Sterkrader Straße,bus,POINT (13.2858458 52.5756164)
3977892036,Tegeler Brücke,bus,POINT (13.2494401 52.5528558)
3977892038,U Borsigwerke,bus,POINT (13.2901665 52.5823538)
3977892046,Bernauer Straße/Wassersportvereine,bus,POINT (13.2605306 52.5722833)
3977892048,Wasserwerk Tegel,bus,POINT (13.2642003 52.5751553)
3977892050,Weg nach Reiswerder,bus,POINT (13.2578208 52.5675821)
3977932023,Friedhöfe Fürstenbrunner Weg,bus,POINT (13.2793011 52.5242022)
3977932025,Fürstenbrunner Weg,bus,POINT (13.279815 52.521364)
3977932027,Rohrdamm/Wasserwerk,bus,POINT (13.2674119 52.530979)
3978229406,Am Dachsbau,bus,POINT (13.2304441 52.6063267)
3978229408,An der Schneise,bus,POINT (13.2467957 52.6009771)
3978229410,Bekassinenweg,bus,POINT (13.2340343 52.6047158)
3978229412,Diakoniezentrum Heiligensee,bus,POINT (13.2528581 52.6109518)
3978229414,Dorfaue Heiligensee,bus,POINT (13.2101942 52.6061242)
3978229417,Falkenplatz,bus,POINT (13.2274698 52.5847946)
3978229421,Försterweg,bus,POINT (13.2408684 52.589071)
3978229430,Im Waldwinkel,bus,POINT (13.259574 52.6082886)
3978229433,Konradshöher Straße/Heiligenseestraße,bus,POINT (13.2532222 52.5998418)
3978229435,Mühlenweg,bus,POINT (13.2486959 52.5932951)
3978229437,Rallenweg,bus,POINT (13.2196014 52.5961261)
3978229439,Reiherallee,bus,POINT (13.2392178 52.602402)
3978229441,Rohrweihstraße,bus,POINT (13.2243977 52.5901899)
3978229446,Schulzendorfer Weg,bus,POINT (13.2603865 52.5989761)
3978229450,Sperberstraße,bus,POINT (13.2261519 52.5871488)
3978229452,Strandbad Heiligensee,bus,POINT (13.2135139 52.5995124)
3978229454,Forstamt Tegel,bus,POINT (13.269872 52.6047567)
3978229456,Wesselburer Weg,bus,POINT (13.2241555 52.6074568)
3978229458,Ziegenorter Pfad,bus,POINT (13.2349102 52.6217519)
3979315278,Almutstraße,bus,POINT (13.3171541 52.6151867)
3979315280,Am Pilz,bus,POINT (13.3009506 52.6425989)
3979315283,Benediktinerstraße,bus,POINT (13.2731533 52.6307737)
3979315285,Donnersmarckplatz,bus,POINT (13.2794063 52.6301273)
3979315287,Drewitzer Straße,bus,POINT (13.3015473 52.616894)
3979315289,Heinsestraße,bus,POINT (13.3037525 52.6191668)
3979315296,Hohefeldstraße,bus,POINT (13.306521 52.6207816)
3979315299,Hubertusweg,bus,POINT (13.2904596 52.6557362)
3979315301,Im Fischgrund,bus,POINT (13.2949094 52.629159)
3979315304,Jägerstieg,bus,POINT (13.2939617 52.6510166)
3979315306,Konzer Platz,bus,POINT (13.2982308 52.639036)
3979315308,Loerkesteig,bus,POINT (13.300073 52.6263324)
3979315311,Marthastraße,bus,POINT (13.3194966 52.6228619)
3979315313,Mühlenfeldstraße,bus,POINT (13.2921004 52.6076987)
3979315315,Olafstraße,bus,POINT (13.3055927 52.6269399)
3979315317,Roswithastraße,bus,POINT (13.3032491 52.6228728)
3979315320,Schildower Straße,bus,POINT (13.3161783 52.6173104)
3979315322,Schulzendorfer Straße,bus,POINT (13.2952276 52.6102853)
3979315324,Veltheimstraße,bus,POINT (13.3108424 52.6275239)
3979315325,Waldseeweg,bus,POINT (13.3134027 52.62067)
3979739546,Am Dianaplatz,bus,POINT (13.3141765 52.6053175)
3979739548,Am Vierrutenberg,bus,POINT (13.344039 52.6135887)
3979739555,Eichhorster Weg/Finsterwalder Straße,bus,POINT (13.3408151 52.5998299)
3979742058,Eschachstraße/S Tegel,bus,POINT (13.2893997 52.5902815)
3979742059,Finsterwalder Straße/Dannenwalder Weg,bus,POINT (13.3389879 52.5957819)
3979742063,Freie Scholle,bus,POINT (13.3015475 52.5997174)
3979742065,Gandenitzer Weg,bus,POINT (13.3636218 52.6009404)
3979742067,Gorkistraße/Ziekowstraße,bus,POINT (13.2912473 52.5904643)
3979742069,Im Brachfeldwinkel,bus,POINT (13.2977838 52.5981074)
3979742071,Kettelerpfad,bus,POINT (13.2946414 52.5966484)
3979742073,Königshorster Straße,bus,POINT (13.3498117 52.5963512)
3979742076,Märkisches Zentrum,bus,POINT (13.3539062 52.5965669)
3979742078,Oranienburger Straße/Hermsdorfer Straße,bus,POINT (13.3273488 52.6039312)
3979742081,Quickborner Straße,bus,POINT (13.3646741 52.6056767)
3979742083,Quickborner Straße/Treuenbrietzener Straße,bus,POINT (13.3656799 52.6018385)
3979742090,S Waidmannslust,bus,POINT (13.3201605 52.6066657)
3979742095,Schorfheidestraße/Eichhorster Weg,bus,POINT (13.3463436 52.5961617)
3979742097,Senftenberger Ring Nord,bus,POINT (13.3552387 52.605109)
3979742100,Sprintsteig,bus,POINT (13.3487714 52.6156929)
3979742110,Uhlandstraße/Wilhelmsruher Damm,bus,POINT (13.3683793 52.5973277)
3979742117,Wesendorfer Straße,bus,POINT (13.3588772 52.6016341)
3979742119,Wilhelmsruher Damm/Treuenbrietzener Straße,bus,POINT (13.3605883 52.5963571)
3979742125,Zabel-Krüger-Damm/Titiseestraße,bus,POINT (13.3344574 52.6101279)
3979742128,Zerpenschleuser Ring,bus,POINT (13.366503 52.604021)
3979742456,Öschelbronner Weg,bus,POINT (13.3374605 52.6114697)
3979911951,Siemensstraße/Nalepastraße,,POINT (13.5095224 52.4635268)
3980157308,Große Seestraße,bus,POINT (13.4597801 52.5571176)
3980157309,Kleiner Stern,bus,POINT (13.3603424 52.515102)
3980157311,Kronberger Straße,bus,POINT (13.2792227 52.4756924)
3980157312,Melanchthonstraße/Bruchwitzstraße,bus,POINT (13.3503052 52.4364514)
3980157313,Unter den Linden/Glinkastraße,bus,POINT (13.3848853 52.5166093)
3980235597,Waldkauzstraße,bus,POINT (13.2362613 52.5861788)
3981374223,Am Hügel,bus,POINT (13.3162866 52.5938514)
3981374225,Am Kesselpfuhl,bus,POINT (13.3102652 52.5928633)
3981374227,Am Nordgraben/Oranienburger Straße,bus,POINT (13.3346914 52.5869631)
3981374230,Auguste-Viktoria-Allee/Quäkerstraße,bus,POINT (13.3088288 52.5720267)
3981374232,Bollestraße,bus,POINT (13.2980232 52.5911905)
3981374234,Borsigwalder Weg,bus,POINT (13.2981405 52.5846572)
3981374236,Conradstraße/Ernststraße,bus,POINT (13.3002099 52.5829538)
3981374239,Jean-Jaurès-Straße,bus,POINT (13.3245198 52.6023417)
3981374242,Gorkistraße/Am Nordgraben,bus,POINT (13.3042585 52.5918438)
3981374244,Hermsdorfer Straße/Alt-Wittenau,bus,POINT (13.3221411 52.5931569)
3981374246,Holzhauser Straße/Schubartstraße,bus,POINT (13.3047813 52.5816679)
3981374249,Holzhauser Straße/Triftstraße,bus,POINT (13.3149812 52.5863128)
3981374251,Holzhauser Straße/Wittestraße,bus,POINT (13.3010354 52.5797387)
3981374253,Humboldt-Klinikum,bus,POINT (13.3100895 52.5900973)
3981375958,Miraustraße,bus,POINT (13.3091988 52.5837755)
3981375960,Oranienburger Straße/Alt-Wittenau,bus,POINT (13.3342106 52.5893635)
3981375962,Otisstraße/Quäkerstraße,bus,POINT (13.3057375 52.5753383)
3981375964,Otisstraße/Wittestraße,bus,POINT (13.3072462 52.5768005)
3981375966,Rathauspromenade,bus,POINT (13.3293142 52.5873249)
3981375968,Schubartstraße/Ernststraße,bus,POINT (13.3027807 52.584195)
3981375970,Schule am Park,bus,POINT (13.3285007 52.5936167)
3981375975,Trettachzeile,bus,POINT (13.2951028 52.5869827)
3981375977,Triftstraße/Am Nordgraben,bus,POINT (13.3176796 52.5880887)
3981375983,Wittenau Kirche,bus,POINT (13.3261221 52.5913891)
3982039173,Auguste-Viktoria-Allee/Humboldtstraße,bus,POINT (13.3297369 52.568534)
3982039175,Brusebergstraße,bus,POINT (13.3467812 52.5683346)
3982039177,Eichborndamm/Antonienstraße,bus,POINT (13.3131231 52.5711753)
3982039181,Flottenstraße,bus,POINT (13.3510786 52.5781278)
3982039182,Friedhof Reinickendorf,bus,POINT (13.3416303 52.5729026)
3982039184,General-Woyna-Straße,bus,POINT (13.3176595 52.5707862)
3982039186,Interessentenweg,bus,POINT (13.3498555 52.5841831)
3982039187,Jansenstraße,bus,POINT (13.3346642 52.5843442)
3982039189,Kienhorststraße,bus,POINT (13.3143474 52.5745081)
3982039191,Klamannstraße,bus,POINT (13.3419975 52.5751119)
3982039193,Landesarchiv,bus,POINT (13.3176409 52.5802446)
3982039195,Lengeder Straße,bus,POINT (13.3466785 52.581991)
3982039196,Lienemannstraße,bus,POINT (13.3230317 52.5758466)
3982039198,Lübener Weg,bus,POINT (13.3471352 52.5705707)
3982039200,Montanstraße,bus,POINT (13.3520425 52.5796809)
3982039201,Olbendorfer Weg,bus,POINT (13.3194134 52.5822942)
3982039202,Ollenhauerstraße/Lindauer Allee,bus,POINT (13.3318754 52.5750438)
3982039206,Pannwitzstraße,bus,POINT (13.3228002 52.5862049)
3982039208,Pfahlerstraße,bus,POINT (13.3310426 52.5722565)
3982039211,Rotbuchenweg,bus,POINT (13.3203965 52.5834303)
3982039213,S+U Karl-Bonhoeffer-Nervenklinik,bus,POINT (13.3333398 52.5793517)
3982039215,S Eichborndamm,bus,POINT (13.3153745 52.5773088)
3982039217,Sebastian-Friedhof,bus,POINT (13.3363599 52.5710002)
3982039219,Tessenowstraße,bus,POINT (13.3339008 52.581246)
3982039222,U Paracelsus-Bad,bus,POINT (13.3470718 52.574385)
3982039228,Waldstraße/Gewerbegebiet,bus,POINT (13.3258428 52.5757257)
3982039231,Zobeltitzstraße,bus,POINT (13.3171587 52.5687947)
3982166413,Teschendorfer Weg,bus,POINT (13.3608806 52.5943334)
3982166416,Tramper Weg,bus,POINT (13.3574744 52.5925354)
3982166418,Wentowsteig,bus,POINT (13.3535495 52.5923226)
3982166435,Sallgaster Straße,bus,POINT (13.341967 52.5936618)
3982589386,Brienzer Straße,bus,POINT (13.3597986 52.5619409)
3982589388,Bristolstraße,bus,POINT (13.351488 52.558506)
3982589390,Bundeswehrkrankenhaus,bus,POINT (13.370039 52.534597)
3982589393,Genfer Straße,bus,POINT (13.3565641 52.5690376)
3982589395,Glasgower Straße,bus,POINT (13.3457003 52.5546886)
3982589397,Gotthardstraße/Holländerstraße,bus,POINT (13.3347778 52.564834)
3982589399,Gotthardstraße/Teichstraße,bus,POINT (13.34703 52.566927)
3982589402,Kolpingplatz,bus,POINT (13.3590318 52.5739089)
3982589404,Kopenhagener Straße/Flottenstraße,bus,POINT (13.361188 52.5773532)
3982589406,Lampesteig,bus,POINT (13.3634185 52.5742177)
3982589410,S Wilhelmsruh,bus,POINT (13.3632993 52.5805447)
3982589412,Septimerbecken,bus,POINT (13.3416607 52.5664854)
3982589414,Septimerstraße,bus,POINT (13.3391894 52.5641554)
3982589416,Sommerstraße,bus,POINT (13.3742466 52.5748042)
3982589421,U Residenzstraße,bus,POINT (13.3610127 52.5699711)
3982589424,Weiße Stadt,bus,POINT (13.3513642 52.5700461)
3983501434,Beatrice-Zweig-Straße,bus,POINT (13.391278 52.5737117)
3983501436,Edelweißstraße,bus,POINT (13.3683007 52.5861349)
3983501437,Ehrenmal Schönholz,bus,POINT (13.3760524 52.5791313)
3983501439,Eisenblätterstraße,bus,POINT (13.3746924 52.5825967)
3983501441,Frühlingstraße,bus,POINT (13.3805694 52.5746693)
3983501443,Heinrich-Mann-Platz,bus,POINT (13.3949491 52.5722211)
3983501445,Heinrich-Mann-Straße,bus,POINT (13.3899834 52.5744708)
3983501447,Schönholzer Heide Süd,bus,POINT (13.3847435 52.5729329)
3983501449,Homeyerstraße,bus,POINT (13.3926149 52.575651)
3983501451,Ritterlandweg,bus,POINT (13.3691541 52.5603608)
3983501453,Schönholzer Weg,bus,POINT (13.3739329 52.5853751)
3983515319,Hertzstraße/Hauptstraße,bus,POINT (13.3657318 52.5841397)
3984573794,Belziger Ring,bus,POINT (13.5791173 52.5634383)
3984573798,Falkenberg/Dorfstraße,bus,POINT (13.5364981 52.570324)
3984573800,Flämingstraße,bus,POINT (13.5690314 52.5693112)
3984573802,Gothaer Straße/Alte Hellersdorfer Straße,bus,POINT (13.5906895 52.5415213)
3984573804,Gothaer Straße/Eisenacher Straße,bus,POINT (13.5888399 52.5379674)
3984573806,Eisenacher Straße/Gärten der Welt,bus,POINT (13.578155 52.5400013)
3984573808,Havemannstraße/Kemberger Straße,bus,POINT (13.580305 52.5653506)
3984573810,Radieschenpfad,bus,POINT (13.5550419 52.570064)
3984573815,Spremberger Straße,bus,POINT (13.5913636 52.5343074)
3984573817,Suhler Straße,bus,POINT (13.5857812 52.5394395)
3984573819,Tierheim Berlin/Dorfstraße,bus,POINT (13.5424297 52.5685054)
3986464546,Klingsorplatz/Klinikum,bus,POINT (13.3187515 52.4435032)
3987874410,Degnerstraße,tram,POINT (13.4947818 52.5460383)
3988411811,Alt-Gatow,bus,POINT (13.1825068 52.4829467)
3988411815,Alt-Pichelsdorf,bus,POINT (13.1962821 52.5131074)
3988411817,Am Graben,bus,POINT (13.1792204 52.4789332)
3988411819,Annenweg,bus,POINT (13.173691 52.4814331)
3988411821,Biberburg,bus,POINT (13.1800817 52.497725)
3988411823,Breitehornweg,bus,POINT (13.1692156 52.4702844)
3988411825,Christoph-Kolumbus-Straße,bus,POINT (13.1653367 52.4671636)
3988411827,Emil-Basdeck-Straße,bus,POINT (13.180313 52.4932719)
3988411829,Freybrücke,bus,POINT (13.2007866 52.5122517)
3988411831,Gatow Kirche,bus,POINT (13.1825211 52.4863135)
3988411833,Gatower Heide,bus,POINT (13.1519453 52.482263)
3988411835,Gatower Straße/Heerstraße,bus,POINT (13.1843498 52.5150856)
3988411839,Gatower Straße/Weinmeisterhornweg,bus,POINT (13.1799863 52.508785)
3988411841,General-Steinhoff-Kaserne,bus,POINT (13.1617897 52.4644992)
3988411843,Habichtswald,bus,POINT (13.1422426 52.4795425)
3988411844,Helleberge,bus,POINT (13.1735811 52.4735999)
3988411847,Jaczostraße,bus,POINT (13.1913182 52.5141777)
3988411850,Krankenhaus Havelhöhe,bus,POINT (13.1582395 52.462437)
3988411852,Pfirsichweg,bus,POINT (13.1803126 52.4905893)
3988411854,Pichelswerder,bus,POINT (13.2090459 52.5105874)
3988411856,Sandheideweg,bus,POINT (13.1823427 52.5121434)
3988490657,Am Zeppelinpark,bus,POINT (13.1273738 52.5288051)
3988490659,Am alten Gaswerk,bus,POINT (13.1299965 52.536198)
3988490664,Buschower Weg,bus,POINT (13.132868 52.5264045)
3988490666,Döberitzer Weg,bus,POINT (13.133942 52.5286225)
3988490670,Heerstraße 438-446,bus,POINT (13.1594898 52.5207628)
3988490672,Heerstraße/Magistratsweg,bus,POINT (13.1634065 52.5199298)
3988490675,Heerstraße/Nennhauser Damm,bus,POINT (13.1232529 52.5289175)
3988490679,Sandstraße,bus,POINT (13.1694229 52.5186871)
3988490684,Weidenweg,bus,POINT (13.1382314 52.5252663)
3989455231,Dämeritzstraße,,POINT (13.7270277 52.4259437)
3989455233,Fahlenbergstraße,,POINT (13.7182173 52.4314558)
3989455237,Lutherstraße,,POINT (13.7306818 52.4287798)
3989455239,Hubertusstraße,,POINT (13.7191939 52.4269859)
3989455240,Lagunenweg,,POINT (13.7150428 52.4317936)
3989455242,Eichenstraße/Waldstraße,,POINT (13.7216779 52.4252902)
3989990699,Am Kurzen Weg,bus,POINT (13.1466682 52.5396128)
3989990704,Blasewitzer Ring,bus,POINT (13.1750822 52.5224918)
3989990706,Egelpfuhlstraße,bus,POINT (13.1699726 52.5335145)
3989990708,Elsflether Weg,bus,POINT (13.1934106 52.5338621)
3989990710,Finkenkruger Weg,bus,POINT (13.1432743 52.5395983)
3989990712,Gredinger Straße,bus,POINT (13.133973 52.4614891)
3989990714,Grünhofer Weg,bus,POINT (13.1875404 52.5342911)
3989990718,Harburger Weg,bus,POINT (13.1632986 52.5332376)
3989990721,Kolonie Hasenheide,bus,POINT (13.1846174 52.5233937)
3989990723,Krumme Gärten,bus,POINT (13.1919575 52.5285353)
3989990725,Kurpromenade,bus,POINT (13.1238282 52.4705536)
3989990728,Leubnitzer Weg,bus,POINT (13.1729466 52.5229326)
3989990730,Louise-Schroeder-Siedlung,bus,POINT (13.1522867 52.5328374)
3989990732,Lutoner Straße,bus,POINT (13.1767353 52.5249629)
3989990738,Nauener Straße,bus,POINT (13.1819832 52.5340776)
3989990740,Obstallee,bus,POINT (13.1732424 52.5197719)
3989990742,Päwesiner Weg,bus,POINT (13.1771896 52.5337861)
3989990745,Rodensteinstraße,bus,POINT (13.1746807 52.5136092)
3989990747,Rudolf-Wissell-Siedlung,bus,POINT (13.1623953 52.5219185)
3989990750,Schallweg,bus,POINT (13.1407906 52.456047)
3989990752,Schwabinger Weg,bus,POINT (13.1383547 52.4580769)
3989990754,Seeburger Straße/Päwesiner Weg,bus,POINT (13.1814713 52.5262267)
3990000657,Seekorso,bus,POINT (13.12678 52.4676308)
3990000659,Springerzeile,bus,POINT (13.1603645 52.5270491)
3990000662,Weinmeisterhornweg,bus,POINT (13.1713259 52.5107701)
3990000664,Ziegelhof,bus,POINT (13.1946101 52.5290208)
3990000666,Zweiwinkelweg,bus,POINT (13.1484795 52.5327133)
3990691881,Aalemannufer,bus,POINT (13.2127349 52.5728598)
3990691887,Am Kiesteich,bus,POINT (13.1652312 52.5508756)
3990691890,Amorbacher Weg,bus,POINT (13.2076154 52.5569152)
3990691892,Beerwinkel,bus,POINT (13.1625153 52.5516431)
3990691894,Borkzeile,bus,POINT (13.1919316 52.5361847)
3990691900,Dyrotzer Straße,bus,POINT (13.1693541 52.5413842)
3990691902,Eiswerderstraße,bus,POINT (13.2098993 52.5480989)
3990691904,Eschenweg,bus,POINT (13.2101337 52.5675048)
3990691905,Falkenseer Chaussee/Stadtrandstraße,bus,POINT (13.1540669 52.5532685)
3990691908,Galenstraße,bus,POINT (13.1946963 52.5356221)
3990691910,Gartenstadt Staaken,bus,POINT (13.149696 52.5396305)
3990691914,Havelschanze,bus,POINT (13.2079194 52.5535541)
3990691918,Kirchhofstraße,bus,POINT (13.20774 52.5449941)
3990691920,Leuthingerweg,bus,POINT (13.1641924 52.5418213)
3990691925,Mertensstraße/Goltzstraße,bus,POINT (13.2150257 52.5646967)
3990691926,Klinikum Spandau,bus,POINT (13.2099204 52.5502263)
3990691928,Papenberger Weg,bus,POINT (13.2101889 52.5785485)
3990691930,Rauchstraße,bus,POINT (13.2082519 52.5611923)
3990691933,Rustweg,bus,POINT (13.2117769 52.5750973)
3990691935,Schulzenstraße,bus,POINT (13.1789298 52.5390563)
3990691937,Seegefelder Weg/Klosterbuschweg,bus,POINT (13.1583566 52.5429553)
3990691943,Spektefeld,bus,POINT (13.1628402 52.5487538)
3990691944,Spekteweg,bus,POINT (13.1835401 52.541972)
3990691947,Viersener Straße,bus,POINT (13.1753509 52.5399913)
3990691952,Zeppelinstraße/Seegefelder Straße,bus,POINT (13.1831797 52.5383282)
3990879431,Falkenseer Chaussee/Zeppelinstraße,bus,POINT (13.1853205 52.5473579)
3990879434,Flankenschanze,bus,POINT (13.1987966 52.5425962)
3990879436,Glühwürmchenweg,bus,POINT (13.155118 52.5567185)
3990879439,Hohenzollernring/Falkenseer Chaussee,bus,POINT (13.1912277 52.5462278)
3990879443,Mülheimer Straße,bus,POINT (13.1727854 52.5497125)
3990879445,Paul-Gerhardt-Ring,bus,POINT (13.1594199 52.5486745)
3990879449,Westerwaldstraße,bus,POINT (13.178639 52.548613)
3990879452,Zweibrücker Straße,bus,POINT (13.1884413 52.546755)
3993533219,Kalvinistenweg,bus,POINT (13.4273991 52.6029396)
3996779162,Alemannenstraße/Maximiliankorso,bus,POINT (13.2808226 52.633808)
3996779165,Bergstraße,bus,POINT (13.2978656 52.6248604)
3996779167,Breitkopfstraße,bus,POINT (13.3637894 52.5715709)
3996779172,Emmentaler Straße/Reginhardstraße,bus,POINT (13.3665946 52.5721281)
3996779175,Hermsdorfer Damm/A111,bus,POINT (13.2824171 52.6009579)
3996779177,Hohenzollernstraße,bus,POINT (13.3011671 52.6217723)
3996779182,Im Amseltal,bus,POINT (13.2848402 52.6339483)
3996779184,Innungsstraße,bus,POINT (13.3089165 52.5791432)
3996779186,Mickestraße,bus,POINT (13.3730239 52.562034)
3996779188,Mittelbruchzeile,bus,POINT (13.3728413 52.5673031)
3996779190,Pankower Allee/Reginhardstraße,bus,POINT (13.3735667 52.5640743)
3996779194,Raschdorffstraße,bus,POINT (13.3701992 52.5701704)
3996779196,Residenzstraße/Reginhardstraße,bus,POINT (13.3702037 52.5599473)
3996779200,Winterstraße/Reginhardstraße,bus,POINT (13.372376 52.5688548)
3996884253,Alt-Blankenburg,bus,POINT (13.4555261 52.593008)
3996884255,Alt-Buch/Wiltbergstraße,bus,POINT (13.4971157 52.6344714)
3996884857,Alt-Karow,bus,POINT (13.4823468 52.6107958)
3996884859,Frundsbergstraße,bus,POINT (13.4811499 52.6120614)
3996884861,Alt-Karow/Bahnhofstraße,bus,POINT (13.4805108 52.6095196)
3996884862,Beuthener Straße,bus,POINT (13.4757846 52.6051186)
3996884864,Blankenburger Straße/Grumbkowstraße,bus,POINT (13.4223271 52.5855082)
3996884874,Granatenstraße,bus,POINT (13.3790671 52.5685368)
3996884876,Hermann-Hesse-Straße/Waldstraße (Endhaltestelle),bus,POINT (13.4001215 52.581017)
3996884877,Idastraße,bus,POINT (13.4119175 52.5823725)
3996884879,Karower Chaussee,bus,POINT (13.4952304 52.6255415)
3996884882,Krugstege,bus,POINT (13.4520023 52.5913203)
3996884884,Lindenberger Straße,bus,POINT (13.4169345 52.583869)
3996884886,Nerthusweg,bus,POINT (13.4900904 52.6209383)
3996884888,Ossietzkyplatz,bus,POINT (13.4053798 52.5815988)
3996884890,Papierstraße,bus,POINT (13.3781227 52.5649506)
3996884892,Ritterlandweg/Soldiner Straße,bus,POINT (13.3769278 52.5600266)
3996884894,S Blankenburg,bus,POINT (13.4423587 52.5908922)
3996884897,S Schönholz,bus,POINT (13.3799361 52.5717523)
3996884901,Blankenburger Chaussee/Straße 45,bus,POINT (13.4711798 52.6016779)
3996884903,Alt-Karow/Straße 74,bus,POINT (13.4846134 52.6142504)
3996884905,Theodor-Brugsch-Straße,bus,POINT (13.4989861 52.6300493)
3996884909,Waldammerweg,bus,POINT (13.44636 52.5907602)
3997258763,Alt-Buch,bus,POINT (13.5029931 52.6367113)
3997258769,Campus Buch,bus,POINT (13.502156 52.6251889)
3997258770,Gewerbegebiet Pankow-Nord,bus,POINT (13.4402468 52.6346425)
3997258772,Hans-Schumacher-Straße,bus,POINT (13.4315454 52.6158442)
3997258774,Kleingartenanlage Lindenhof,bus,POINT (13.432377 52.625494)
3997258776,Klinikum Buch/Südeingang,bus,POINT (13.5064486 52.6283945)
3997258778,Lindenberger Weg,bus,POINT (13.5047007 52.6300393)
3997258780,Lindenberger Weg/Stadtgrenze,bus,POINT (13.5077155 52.6268052)
3997258782,Pölnitzweg,bus,POINT (13.4904125 52.6453107)
3997258783,Pölnitzweg/Hobrechtsfelder Chaussee,bus,POINT (13.4855431 52.6484009)
3997258784,Röbellweg,bus,POINT (13.4957052 52.6408201)
3997258788,Schönerlinder Chaussee,bus,POINT (13.4523654 52.6466472)
3997258790,Schönerlinder Straße,bus,POINT (13.4382665 52.6324603)
3997258792,Schönerlinder Straße/Lindenhof,bus,POINT (13.4437965 52.6385124)
3997258794,Zeuschelstraße,bus,POINT (13.4311716 52.6121546)
3997258796,Vienweg,bus,POINT (13.4303279 52.6097615)
